Notes,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate,Month,Annual_Count,Date
,2018,2018.0,55-59 years,55-59,Male,M,129.58333333333334,10941023,14.2,12,1555,2018-12-01
,2018,2018.0,60-64 years ,60-64,Female,F,138.25,10564877,15.7,12,1659,2018-12-01
,2018,2018.0,60-64 years ,60-64,Male,M,178.25,9911427,21.6,12,2139,2018-12-01
,2018,2018.0,65-69 years,65-69,Female,F,169.5,9005172,22.6,12,2034,2018-12-01
,2018,2018.0,65-69 years,65-69,Male,M,222.16666666666666,8145974,32.7,12,2666,2018-12-01
,2018,2018.0,70-74 years,70-74,Female,F,165.58333333333334,7079052,28.1,12,1987,2018-12-01
,2018,2018.0,70-74 years,70-74,Male,M,225.58333333333334,6192857,43.7,12,2707,2018-12-01
,2018,2018.0,75-79 years,75-79,Female,F,153.41666666666666,4952130,37.2,12,1841,2018-12-01
,2018,2018.0,75-79 years,75-79,Male,M,196.08333333333334,4048200,58.1,12,2353,2018-12-01
,2018,2018.0,80-84 years,80-84,Female,F,112.41666666666667,3391705,39.8,12,1349,2018-12-01
,2018,2018.0,80-84 years,80-84,Male,M,140.5,2491163,67.7,12,1686,2018-12-01
,2018,2018.0,85+ years,85+,Female,F,102.66666666666667,3911711,31.5,12,1232,2018-12-01
,2018,2018.0,85+ years,85+,Male,M,106.41666666666667,2138079,59.7,12,1277,2018-12-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,1,38,2019-01-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,1,44,2019-01-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,1,124,2019-01-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,1,120,2019-01-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,1,214,2019-01-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,1,266,2019-01-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,1,442,2019-01-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,1,560,2019-01-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,1,716,2019-01-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,1,940,2019-01-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,1,1133,2019-01-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,1,1631,2019-01-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,1,1676,2019-01-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,1,2263,2019-01-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,1,2144,2019-01-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,1,2717,2019-01-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,1,2230,2019-01-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,1,2892,2019-01-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,1,2000,2019-01-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,1,2388,2019-01-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,1,1472,2019-01-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,1,1737,2019-01-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,1,1314,2019-01-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,1,1344,2019-01-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,2,38,2019-02-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,2,44,2019-02-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,2,124,2019-02-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,2,120,2019-02-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,2,214,2019-02-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,2,266,2019-02-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,2,442,2019-02-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,2,560,2019-02-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,2,716,2019-02-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,2,940,2019-02-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,2,1133,2019-02-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,2,1631,2019-02-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,2,1676,2019-02-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,2,2263,2019-02-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,2,2144,2019-02-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,2,2717,2019-02-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,2,2230,2019-02-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,2,2892,2019-02-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,2,2000,2019-02-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,2,2388,2019-02-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,2,1472,2019-02-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,2,1737,2019-02-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,2,1314,2019-02-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,2,1344,2019-02-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,3,38,2019-03-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,3,44,2019-03-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,3,124,2019-03-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,3,120,2019-03-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,3,214,2019-03-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,3,266,2019-03-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,3,442,2019-03-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,3,560,2019-03-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,3,716,2019-03-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,3,940,2019-03-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,3,1133,2019-03-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,3,1631,2019-03-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,3,1676,2019-03-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,3,2263,2019-03-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,3,2144,2019-03-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,3,2717,2019-03-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,3,2230,2019-03-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,3,2892,2019-03-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,3,2000,2019-03-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,3,2388,2019-03-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,3,1472,2019-03-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,3,1737,2019-03-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,3,1314,2019-03-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,3,1344,2019-03-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,4,38,2019-04-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,4,44,2019-04-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,4,124,2019-04-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,4,120,2019-04-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,4,214,2019-04-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,4,266,2019-04-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,4,442,2019-04-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,4,560,2019-04-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,4,716,2019-04-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,4,940,2019-04-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,4,1133,2019-04-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,4,1631,2019-04-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,4,1676,2019-04-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,4,2263,2019-04-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,4,2144,2019-04-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,4,2717,2019-04-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,4,2230,2019-04-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,4,2892,2019-04-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,4,2000,2019-04-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,4,2388,2019-04-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,4,1472,2019-04-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,4,1737,2019-04-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,4,1314,2019-04-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,4,1344,2019-04-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,5,38,2019-05-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,5,44,2019-05-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,5,124,2019-05-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,5,120,2019-05-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,5,214,2019-05-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,5,266,2019-05-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,5,442,2019-05-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,5,560,2019-05-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,5,716,2019-05-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,5,940,2019-05-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,5,1133,2019-05-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,5,1631,2019-05-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,5,1676,2019-05-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,5,2263,2019-05-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,5,2144,2019-05-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,5,2717,2019-05-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,5,2230,2019-05-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,5,2892,2019-05-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,5,2000,2019-05-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,5,2388,2019-05-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,5,1472,2019-05-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,5,1737,2019-05-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,5,1314,2019-05-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,5,1344,2019-05-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,6,38,2019-06-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,6,44,2019-06-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,6,124,2019-06-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,6,120,2019-06-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,6,214,2019-06-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,6,266,2019-06-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,6,442,2019-06-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,6,560,2019-06-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,6,716,2019-06-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,6,940,2019-06-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,6,1133,2019-06-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,6,1631,2019-06-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,6,1676,2019-06-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,6,2263,2019-06-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,6,2144,2019-06-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,6,2717,2019-06-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,6,2230,2019-06-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,6,2892,2019-06-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,6,2000,2019-06-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,6,2388,2019-06-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,6,1472,2019-06-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,6,1737,2019-06-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,6,1314,2019-06-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,6,1344,2019-06-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,7,38,2019-07-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,7,44,2019-07-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,7,124,2019-07-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,7,120,2019-07-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,7,214,2019-07-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,7,266,2019-07-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,7,442,2019-07-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,7,560,2019-07-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,7,716,2019-07-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,7,940,2019-07-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,7,1133,2019-07-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,7,1631,2019-07-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,7,1676,2019-07-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,7,2263,2019-07-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,7,2144,2019-07-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,7,2717,2019-07-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,7,2230,2019-07-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,7,2892,2019-07-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,7,2000,2019-07-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,7,2388,2019-07-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,7,1472,2019-07-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,7,1737,2019-07-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,7,1314,2019-07-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,7,1344,2019-07-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,8,38,2019-08-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,8,44,2019-08-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,8,124,2019-08-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,8,120,2019-08-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,8,214,2019-08-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,8,266,2019-08-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,8,442,2019-08-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,8,560,2019-08-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,8,716,2019-08-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,8,940,2019-08-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,8,1133,2019-08-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,8,1631,2019-08-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,8,1676,2019-08-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,8,2263,2019-08-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,8,2144,2019-08-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,8,2717,2019-08-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,8,2230,2019-08-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,8,2892,2019-08-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,8,2000,2019-08-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,8,2388,2019-08-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,8,1472,2019-08-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,8,1737,2019-08-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,8,1314,2019-08-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,8,1344,2019-08-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,9,38,2019-09-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,9,44,2019-09-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,9,124,2019-09-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,9,120,2019-09-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,9,214,2019-09-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,9,266,2019-09-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,9,442,2019-09-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,9,560,2019-09-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,9,716,2019-09-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,9,940,2019-09-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,9,1133,2019-09-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,9,1631,2019-09-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,9,1676,2019-09-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,9,2263,2019-09-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,9,2144,2019-09-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,9,2717,2019-09-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,9,2230,2019-09-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,9,2892,2019-09-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,9,2000,2019-09-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,9,2388,2019-09-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,9,1472,2019-09-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,9,1737,2019-09-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,9,1314,2019-09-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,9,1344,2019-09-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,10,38,2019-10-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,10,44,2019-10-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,10,124,2019-10-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,10,120,2019-10-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,10,214,2019-10-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,10,266,2019-10-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,10,442,2019-10-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,10,560,2019-10-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,10,716,2019-10-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,10,940,2019-10-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,10,1133,2019-10-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,10,1631,2019-10-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,10,1676,2019-10-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,10,2263,2019-10-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,10,2144,2019-10-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,10,2717,2019-10-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,10,2230,2019-10-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,10,2892,2019-10-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,10,2000,2019-10-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,10,2388,2019-10-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,10,1472,2019-10-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,10,1737,2019-10-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,10,1314,2019-10-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,10,1344,2019-10-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,11,38,2019-11-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,11,44,2019-11-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,11,124,2019-11-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,11,120,2019-11-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,11,214,2019-11-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,11,266,2019-11-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,11,442,2019-11-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,11,560,2019-11-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,11,716,2019-11-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,11,940,2019-11-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,11,1133,2019-11-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,11,1631,2019-11-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,11,1676,2019-11-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,11,2263,2019-11-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,11,2144,2019-11-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,11,2717,2019-11-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,11,2230,2019-11-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,11,2892,2019-11-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,11,2000,2019-11-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,11,2388,2019-11-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,11,1472,2019-11-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,11,1737,2019-11-01
